recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
13,16,716,281,87.5331,-30.3206,159.8619,2.1137,4.6363,-5.8763,1.9372,-1.1303,-1.7894,6.184,-0.2043,0.4451,-2.0691,car,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,20,716,186,70.6667,-31.1839,193.2577,3.8496,17.3901,-7.1572,-2.0171,-0.1773,-0.5823,7.429,-0.322,0.3061,-0.5261,truck,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,304,716,716,68.8286,-55.7827,312.7552,1.8361,4.0333,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,truck,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,305,716,716,66.9144,-51.4286,284.4399,2.1152,4.0092,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,trailer,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,1,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,16,717,282,87.2972,-30.2438,160.6157,2.1137,4.6363,-5.9235,1.8645,-1.1275,-1.8143,6.2065,-0.2072,0.4614,-2.0857,car,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,20,717,187,70.3802,-31.2645,193.5712,3.8496,17.3901,-7.1621,-2.041,-0.1776,-0.5423,7.4411,-0.3034,0.2999,-0.4855,truck,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,304,717,717,68.8286,-55.7827,312.7552,1.8361,4.0333,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,truck,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,305,717,717,66.9144,-51.4286,284.4399,2.1152,4.0092,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,trailer,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,1,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,16,718,283,87.06,-30.1705,161.3647,2.1137,4.6363,-5.9707,1.7906,-1.1227,-1.838,6.2299,-0.2112,0.4766,-2.1004,car,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
13,20,718,188,70.0937,-31.3467,193.8604,3.8496,17.3901,-7.1672,-2.0632,-0.1801,-0.5017,7.4528,-0.2862,0.295,-0.444,truck,27,,,,,,,,,,,,,,,,0,13_27_305_791_ego_27,0,791,791,791,vehicle_vehicle,0.013487777569436945,2.96228277954532,3.435066204554472,14.89973887824884,15.0,3.0,3.5,0.8,4.894321168456357,17.619556206442887
