recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
0,217,16375,154,109.0508,-58.456,256.4785,2.0541,5.1274,-1.3836,-4.7007,-1.4551,-0.1342,4.8939,0.2462,0.4707,1.3834,car,219,93.5882,-75.9372,4.0059,-0.4917,4.0359,-0.0135,352.8112,4.035963788241911,14.529469637670879,15.462599999999995,17.4812,-5.3895,-4.2090000000000005,6.838303243495422,23.338473647606005,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,218,16375,113,109.3626,-48.7839,276.7533,1.9469,4.1133,0.5883,-6.0715,-0.6575,0.8297,6.0985,0.1297,-0.9013,0.5553,car,219,93.5882,-75.9372,4.0059,-0.4917,4.0359,-0.0135,352.8112,4.035963788241911,14.529469637670879,15.7744,27.1533,-3.4175999999999993,-5.5798000000000005,6.543252845489008,31.402760965399207,0,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,219,16375,83,93.5882,-75.9372,352.8112,1.9119,4.7807,4.0059,-0.4917,-1.9339,0.1294,4.0359,-0.0135,-1.9349,0.1136,car,219,93.5882,-75.9372,4.0059,-0.4917,4.0359,-0.0135,352.8112,4.035963788241911,14.529469637670879,0.0,0.0,0.0,0.0,0.0,0.0,1,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,217,16376,155,108.9943,-58.6445,255.9014,2.0541,5.1274,-1.4426,-4.7067,-1.4843,-0.108,4.9163,0.2526,0.4663,1.4133,car,219,93.7465,-75.9597,3.9266,-0.4849,3.9564,-0.0125,352.7801,3.9564271217855134,14.243137638427848,15.247799999999998,17.315199999999997,-5.3692,-4.2218,6.830219899827531,23.071878031057633,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,218,16376,114,109.3857,-49.0269,276.5451,1.9469,4.1133,0.5636,-6.0391,-0.6781,0.8228,6.064,0.1285,-0.8947,0.5799,car,219,93.7465,-75.9597,3.9266,-0.4849,3.9564,-0.0125,352.7801,3.9564271217855134,14.243137638427848,15.639200000000002,26.9328,-3.363,-5.554200000000001,6.492989037415666,31.144185532455335,0,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,219,16376,84,93.7465,-75.9597,352.7801,1.9119,4.7807,3.9266,-0.4849,-1.9459,0.1322,3.9564,-0.0125,-1.9471,0.1134,car,219,93.7465,-75.9597,3.9266,-0.4849,3.9564,-0.0125,352.7801,3.9564271217855134,14.243137638427848,0.0,0.0,0.0,0.0,0.0,0.0,1,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,217,16377,156,108.9352,-58.8333,255.3137,2.0541,5.1274,-1.5027,-4.7115,-1.5127,-0.0813,4.9386,0.2591,0.4621,1.4426,car,219,93.902,-75.9807,3.8469,-0.4773,3.8764,-0.0119,352.7512,3.876397154575367,13.95502975647132,15.033199999999994,17.147399999999998,-5.349600000000001,-4.2342,6.822511986064957,22.80417569218409,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,218,16377,115,109.4068,-49.2689,276.331,1.9469,4.1133,0.5384,-6.0067,-0.7004,0.8165,6.0294,0.1273,-0.8888,0.6061,car,219,93.902,-75.9807,3.8469,-0.4773,3.8764,-0.0119,352.7512,3.876397154575367,13.95502975647132,15.504800000000003,26.711799999999997,-3.3085000000000004,-5.529400000000001,6.443635356691129,30.885580491225998,0,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,219,16377,85,93.902,-75.9807,352.7512,1.9119,4.7807,3.8469,-0.4773,-1.956,0.1331,3.8764,-0.0119,-1.9572,0.1147,car,219,93.902,-75.9807,3.8469,-0.4773,3.8764,-0.0119,352.7512,3.876397154575367,13.95502975647132,0.0,0.0,0.0,0.0,0.0,0.0,1,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,217,16378,157,108.8738,-59.0215,254.7133,2.0541,5.1274,-1.5638,-4.7154,-1.5404,-0.0539,4.9609,0.2653,0.4581,1.4716,car,219,94.0549,-76.0002,3.7665,-0.4694,3.7956,-0.0118,352.7179,3.7956367858371274,13.664292429013658,14.8189,16.978700000000003,-5.3303,-4.2459999999999996,6.8147350711528025,22.53610549540448,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,218,16378,116,109.4282,-49.5092,276.1007,1.9469,4.1133,0.5122,-5.9742,-0.7246,0.8105,5.9948,0.1257,-0.8829,0.6343,car,219,94.0549,-76.0002,3.7665,-0.4694,3.7956,-0.0118,352.7179,3.7956367858371274,13.664292429013658,15.3733,26.491000000000007,-3.2543,-5.5047999999999995,6.394786277116695,30.628604830941946,0,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,219,16378,86,94.0549,-76.0002,352.7179,1.9119,4.7807,3.7665,-0.4694,-1.9641,0.1316,3.7956,-0.0118,-1.9649,0.1184,car,219,94.0549,-76.0002,3.7665,-0.4694,3.7956,-0.0118,352.7179,3.7956367858371274,13.664292429013658,0.0,0.0,0.0,0.0,0.0,0.0,1,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,217,16379,158,108.8105,-59.2095,254.1002,2.0541,5.1274,-1.6263,-4.7185,-1.5673,-0.0258,4.9835,0.2714,0.4542,1.5003,car,219,94.2045,-76.0185,3.6856,-0.4618,3.7144,-0.0127,352.6624,3.7144187432221476,13.371907475599732,14.606000000000009,16.809000000000005,-5.3119,-4.2566999999999995,6.807038746767936,22.268311947698244,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,218,16379,117,109.4496,-49.7481,275.8827,1.9469,4.1133,0.4843,-5.9417,-0.7502,0.8046,5.96,0.1272,-0.8772,0.6638,car,219,94.2045,-76.0185,3.6856,-0.4618,3.7144,-0.0127,352.6624,3.7144187432221476,13.371907475599732,15.245100000000008,26.270400000000002,-3.2013,-5.4799,6.346465606934303,30.373458646818612,0,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,219,16379,87,94.2045,-76.0185,352.6624,1.9119,4.7807,3.6856,-0.4618,-1.9698,0.1276,3.7144,-0.0127,-1.97,0.125,car,219,94.2045,-76.0185,3.6856,-0.4618,3.7144,-0.0127,352.6624,3.7144187432221476,13.371907475599732,0.0,0.0,0.0,0.0,0.0,0.0,1,00_218_219_16450_ego_219,1,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
0,217,16380,159,108.7443,-59.3975,253.4717,2.0541,5.1274,-1.6899,-4.7207,-1.5933,0.0034,5.0064,0.2771,0.4501,1.5284,car,219,94.3509,-76.0352,3.6042,-0.455,3.6328,-0.0132,352.5969,3.632806441306776,13.078103188704393,14.3934,16.637700000000002,-5.2941,-4.2657,6.798800725127925,21.999614197753562,0,00_218_219_16450_ego_219,0,16450,16450,16452,vehicle_vehicle,0.17059710363282266,2.314526155929072,2.587093356810525,14.401816123322776,15.0,3.0,3.5,0.8,0.32114147972505824,1.1561093270102096
