recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
10,235,9288,160,61.5586,-42.6891,253.3882,2.4812,6.0847,-1.8767,-7.5804,2.8156,-0.7089,7.8005,-0.3688,-0.1256,-2.9008,van,237,70.3525,-83.6819,0.4375,0.8148,0.9246,0.0222,63.1442,0.9248271676372835,3.3293778034942205,-8.793900000000008,40.992799999999995,-2.3142,-8.395199999999999,8.708323873168705,41.92543773236005,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9288,114,74.935,-75.2586,54.0173,2.1389,4.6058,1.189,1.4354,1.7159,1.4862,1.8601,0.1187,2.2108,0.5153,car,237,70.3525,-83.6819,0.4375,0.8148,0.9246,0.0222,63.1442,0.9248271676372835,3.3293778034942205,4.582499999999996,8.423299999999998,0.7515000000000001,0.6206,0.9746263950868559,9.58912348131986,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9288,43,70.3525,-83.6819,63.1442,2.0658,5.1567,0.4375,0.8148,-0.1477,-0.2858,0.9246,0.0222,-0.3217,-0.0026,car,237,70.3525,-83.6819,0.4375,0.8148,0.9246,0.0222,63.1442,0.9248271676372835,3.3293778034942205,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9289,161,61.485,-42.992,254.2461,2.4812,6.0847,-1.7625,-7.6115,2.8337,-0.6724,7.8041,-0.3703,-0.1222,-2.9098,van,237,70.3706,-83.6499,0.4298,0.8,0.9079,0.0219,63.1354,0.9081453848365911,3.2693233854117283,-8.885599999999997,40.657900000000005,-2.1923,-8.4115,8.692497428242358,41.61752899644572,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9289,115,74.9842,-75.2012,53.8134,2.1389,4.6058,1.2595,1.4989,1.7972,1.5369,1.9534,0.1316,2.3015,0.5431,car,237,70.3706,-83.6499,0.4298,0.8,0.9079,0.0219,63.1354,0.9081453848365911,3.2693233854117283,4.613600000000005,8.448700000000002,0.8297000000000001,0.6988999999999999,1.0848333051672039,9.626309607009329,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9289,44,70.3706,-83.6499,63.1354,2.0658,5.1567,0.4298,0.8,-0.1041,-0.1856,0.9079,0.0219,-0.2127,-0.009,car,237,70.3706,-83.6499,0.4298,0.8,0.9079,0.0219,63.1354,0.9081453848365911,3.2693233854117283,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9290,162,61.417,-43.2964,255.1261,2.4812,6.0847,-1.6477,-7.6414,2.8503,-0.633,7.8083,-0.369,-0.1198,-2.9173,van,237,70.3877,-83.6184,0.4238,0.7893,0.8956,0.0213,63.129,0.8958799752198952,3.2251679107916225,-8.970699999999994,40.321999999999996,-2.0715,-8.4307,8.681463859280877,41.30783391186228,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9290,116,75.0362,-75.1414,53.6064,2.1389,4.6058,1.3332,1.5649,1.8766,1.5833,2.0507,0.1447,2.3879,0.5712,car,237,70.3877,-83.6184,0.4238,0.7893,0.8956,0.0213,63.129,0.8958799752198952,3.2251679107916225,4.6484999999999985,8.47699999999999,0.9094,0.7756,1.1952253846032554,9.66788918275338,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9290,45,70.3877,-83.6184,63.129,2.0658,5.1567,0.4238,0.7893,-0.0588,-0.0821,0.8956,0.0213,-0.0998,-0.0153,car,237,70.3877,-83.6184,0.4238,0.7893,0.8956,0.0213,63.129,0.8958799752198952,3.2251679107916225,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9291,163,61.3539,-43.603,256.0334,2.4812,6.0847,-1.5324,-7.6696,2.8655,-0.5907,7.8127,-0.364,-0.1183,-2.9234,van,237,70.4046,-83.5873,0.4197,0.7829,0.888,0.0204,63.1231,0.8883020319688569,3.197887315087885,-9.050699999999999,39.9843,-1.9521,-8.4525,8.674989951579196,40.99584633813528,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9291,117,75.0898,-75.078,53.4041,2.1389,4.6058,1.4106,1.6329,1.9539,1.6251,2.1519,0.159,2.4696,0.5999,car,237,70.4046,-83.5873,0.4197,0.7829,0.888,0.0204,63.1231,0.8883020319688569,3.197887315087885,4.685199999999995,8.509299999999996,0.9909000000000001,0.85,1.3055201300631103,9.71387077997231,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9291,46,70.4046,-83.5873,63.1231,2.0658,5.1567,0.4197,0.7829,-0.0116,0.0246,0.888,0.0204,0.0167,-0.0215,car,237,70.4046,-83.5873,0.4197,0.7829,0.888,0.0204,63.1231,0.8883020319688569,3.197887315087885,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9292,164,61.2949,-43.911,256.953,2.4812,6.0847,-1.4165,-7.6957,2.8795,-0.5458,7.8169,-0.3573,-0.1184,-2.9283,van,237,70.4218,-83.5575,0.4172,0.7813,0.8855,0.0189,63.1189,0.8857118775312883,3.188562759112638,-9.126900000000006,39.6465,-1.8337,-8.477,8.673060860503632,40.68347657047023,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9292,118,75.1463,-75.0119,53.2055,2.1389,4.6058,1.4916,1.7028,2.0287,1.6621,2.257,0.1746,2.5461,0.629,car,237,70.4218,-83.5575,0.4172,0.7813,0.8855,0.0189,63.1189,0.8857118775312883,3.188562759112638,4.724499999999992,8.545600000000007,1.0744,0.9215000000000001,1.4154496140802753,9.76463924628043,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9292,47,70.4218,-83.5575,63.1189,2.0658,5.1567,0.4172,0.7813,0.0374,0.1341,0.8855,0.0189,0.1365,-0.0273,car,237,70.4218,-83.5575,0.4172,0.7813,0.8855,0.0189,63.1189,0.8857118775312883,3.188562759112638,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9293,165,61.2403,-44.2206,257.895,2.4812,6.0847,-1.3,-7.7196,2.8922,-0.4985,7.8205,-0.3477,-0.1191,-2.9324,van,237,70.4384,-83.5277,0.4168,0.7848,0.8885,0.0169,63.1164,0.8886131216676918,3.1990072380036905,-9.198100000000004,39.3071,-1.7168,-8.5044,8.67595652363473,40.36896275630574,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,236,9293,119,75.2062,-74.943,52.9862,2.1389,4.6058,1.5762,1.7744,2.1002,1.6941,2.3657,0.1903,2.6171,0.6572,car,237,70.4384,-83.5277,0.4168,0.7848,0.8885,0.0169,63.1164,0.8886131216676918,3.1990072380036905,4.767799999999994,8.584699999999998,1.1594,0.9895999999999999,1.5243085383215564,9.81982642056365,0,10_235_237_9363_ego_237,0,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,237,9293,48,70.4384,-83.5277,63.1164,2.0658,5.1567,0.4168,0.7848,0.0884,0.2458,0.8885,0.0169,0.2592,-0.0323,car,237,70.4384,-83.5277,0.4168,0.7848,0.8885,0.0169,63.1164,0.8886131216676918,3.1990072380036905,0.0,0.0,0.0,0.0,0.0,0.0,1,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
10,235,9294,166,61.1904,-44.5311,258.836,2.4812,6.0847,-1.1829,-7.741,2.9035,-0.4495,7.8235,-0.3383,-0.1211,-2.9356,van,237,70.4556,-83.4977,0.4182,0.7934,0.8968,0.0142,63.1099,0.8968694442336632,3.2287299992411875,-9.265200000000007,38.96659999999999,-1.6011000000000002,-8.5344,8.683288810698398,40.052963018982744,0,10_235_237_9363_ego_237,1,9363,9363,9364,vehicle_vehicle,0.21604990907233568,1.7675608458690582,3.1692442072902938,14.450272317503218,15.0,3.0,3.5,0.8,2.3439385145519496,8.438178652387018
