recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
17,322,11830,175,75.062,-28.3925,192.8183,2.0859,4.9845,-7.5704,-2.1037,0.2415,-2.3891,7.8484,-0.3717,0.2946,-2.3832,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,326,11830,2,48.0778,-44.3226,341.2253,3.8632,17.644,2.1888,-0.9262,0.9902,-0.3772,2.3704,0.1725,1.0589,0.0384,truck,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,328,11830,12,39.009,-37.6566,345.5372,2.0369,4.7387,8.1799,-2.1182,-0.9282,0.2129,8.4497,0.0081,-0.9519,0.0257,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,1,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,322,11831,176,74.76,-28.4782,193.624,2.0859,4.9845,-7.5574,-2.2031,0.2285,-2.3142,7.8637,-0.361,0.323,-2.3029,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,326,11831,3,48.1671,-44.3611,341.1431,3.8632,17.644,2.232,-0.9412,0.9971,-0.3843,2.4164,0.1692,1.0678,0.0414,truck,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,328,11831,13,39.3385,-37.7421,345.4465,2.0369,4.7387,8.1393,-2.1095,-1.0376,0.228,8.4082,-0.0035,-1.0616,0.04,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,1,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,322,11832,177,74.4586,-28.5679,194.4191,2.0859,4.9845,-7.5452,-2.2996,0.2124,-2.2354,7.8801,-0.3483,0.351,-2.2178,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,326,11832,4,48.2589,-44.3988,341.0573,3.8632,17.644,2.2748,-0.9564,1.0008,-0.3915,2.4621,0.1662,1.0737,0.0455,truck,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,328,11832,14,39.6665,-37.8267,345.3758,2.0369,4.7387,8.093,-2.1,-1.1429,0.2429,8.361,-0.0113,-1.1672,0.0535,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,1,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,322,11833,178,74.1577,-28.6616,195.2085,2.0859,4.9845,-7.5339,-2.393,0.1933,-2.1526,7.8978,-0.3328,0.3782,-2.1279,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,326,11833,5,48.3514,-44.4382,340.9718,3.8632,17.644,2.3175,-0.9717,1.0016,-0.399,2.5077,0.163,1.077,0.0506,truck,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,328,11833,15,39.9919,-37.9113,345.3057,2.0369,4.7387,8.0414,-2.0897,-1.2429,0.2573,8.3085,-0.0184,-1.2675,0.0664,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,1,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,322,11834,179,73.8571,-28.7596,195.9742,2.0859,4.9845,-7.5236,-2.4828,0.1715,-2.0659,7.9164,-0.3164,0.4036,-2.0334,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,326,11834,6,48.4471,-44.4776,340.8892,3.8632,17.644,2.3594,-0.9872,1.0003,-0.4069,2.5525,0.1603,1.0784,0.057,truck,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,328,11834,16,40.3143,-37.9957,345.2515,2.0369,4.7387,7.9852,-2.0783,-1.3366,0.2709,8.2512,-0.023,-1.3616,0.0783,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,1,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
17,322,11835,180,73.557,-28.8614,196.6911,2.0859,4.9845,-7.5145,-2.5689,0.1474,-1.9757,7.9357,-0.3024,0.4262,-1.9348,car,329,,,,,,,,,,,,,,,,0,17_328_329_11905_ego_329,0,11905,11897,11921,vehicle_vehicle,0.45917526024531896,2.6839739299182286,0.009695572463366504,7.571673680237418,15.0,3.0,3.5,0.8,4.7625940547143,17.14533859697148
