recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
4,127,5294,336,106.0447,-45.0333,137.8106,2.2061,6.645,-3.3044,3.642,-0.3366,1.5121,4.8943,0.4793,1.2649,0.8943,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5294,232,114.3051,-50.6206,159.297,1.9484,4.8609,-4.0663,1.6516,-1.4744,1.1371,4.3876,0.1074,1.7811,0.5424,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5295,337,105.9137,-44.8875,137.3408,2.2061,6.645,-3.3145,3.7041,-0.338,1.4945,4.9475,0.478,1.2613,0.8701,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5295,233,114.1394,-50.5538,159.1751,1.9484,4.8609,-4.126,1.6954,-1.4091,1.1685,4.4592,0.1178,1.7325,0.5912,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5296,338,105.7824,-44.7387,136.8723,2.2061,6.645,-3.3252,3.7657,-0.3424,1.4752,5.0012,0.4751,1.2584,0.8426,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5296,234,113.9716,-50.4854,159.0431,1.9484,4.8609,-4.1825,1.7406,-1.3435,1.2015,4.5284,0.1296,1.6843,0.6415,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5297,339,105.6508,-44.5876,136.4069,2.2061,6.645,-3.3368,3.8268,-0.3492,1.4539,5.0554,0.4707,1.2555,0.8122,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5297,235,113.8022,-50.4159,158.8992,1.9484,4.8609,-4.2359,1.7876,-1.2779,1.2358,4.5954,0.1428,1.6372,0.6928,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5298,340,105.519,-44.4338,135.9465,2.2061,6.645,-3.3495,3.8872,-0.3577,1.4305,5.1102,0.4647,1.2518,0.7793,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5298,236,113.6309,-50.3444,158.7496,1.9484,4.8609,-4.2864,1.8364,-1.2129,1.2709,4.6605,0.1579,1.5911,0.7449,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5299,341,105.3876,-44.2778,135.4971,2.2061,6.645,-3.3637,3.9469,-0.367,1.4047,5.1656,0.4572,1.2464,0.7446,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5299,237,113.4585,-50.2713,158.5843,1.9484,4.8609,-4.3342,1.8871,-1.1485,1.3065,4.724,0.1742,1.5463,0.7969,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5300,342,105.2545,-44.1189,135.0593,2.2061,6.645,-3.3789,4.0057,-0.376,1.3763,5.2212,0.4486,1.2384,0.7086,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5300,238,113.2831,-50.1953,158.4048,1.9484,4.8609,-4.3791,1.9394,-1.085,1.3421,4.7855,0.1916,1.5028,0.8486,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5301,343,105.1216,-43.9579,134.6382,2.2061,6.645,-3.3955,4.0634,-0.384,1.3454,5.2771,0.4389,1.2271,0.672,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5301,239,113.1075,-50.1173,158.1881,1.9484,4.8609,-4.4216,1.9935,-1.0225,1.3775,4.8457,0.2079,1.4611,0.8989,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,127,5302,344,104.9872,-43.7947,134.2402,2.2061,6.645,-3.4131,4.12,-0.3901,1.3117,5.3329,0.4292,1.2119,0.6356,van,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,1,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
4,131,5302,240,112.9295,-50.0369,157.9424,1.9484,4.8609,-4.4614,2.0491,-0.9609,1.4124,4.9044,0.2237,1.421,0.9482,car,138,,,,,,,,,,,,,,,,0,04_127_138_5369_ego_138,0,5369,5369,5373,vehicle_vehicle,0.2591966505640941,2.0541448786462544,2.0603551956046378,13.858034115270465,15.0,3.0,3.5,0.8,1.8579736327515524,6.688705077905588
