recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
14,13,6434,6434,82.3609,-62.5692,16.3617,1.2661,2.6528,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,1,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,14,6434,6434,77.3357,-61.8614,344.6284,2.1358,4.5059,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,trailer,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,16,6434,6434,88.9884,-59.2604,22.8158,2.5248,6.4354,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,147,6434,50,75.6728,-74.4973,54.4795,3.4153,11.7033,2.9485,3.795,0.8714,-0.392,4.8018,0.1949,0.1872,0.937,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,13,6435,6435,82.3609,-62.5692,16.3617,1.2661,2.6528,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,1,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,14,6435,6435,77.3357,-61.8614,344.6284,2.1358,4.5059,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,trailer,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,16,6435,6435,88.9884,-59.2604,22.8158,2.5248,6.4354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,147,6435,51,75.7921,-74.3461,54.048,3.4153,11.7033,2.9813,3.7773,0.8869,-0.4068,4.8081,0.1957,0.1914,0.9568,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,13,6436,6436,82.3609,-62.5692,16.3617,1.2661,2.6528,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,truck,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,1,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
14,14,6436,6436,77.3357,-61.8614,344.6284,2.1358,4.5059,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,trailer,148,,,,,,,,,,,,,,,,0,14_13_148_6509_ego_148,0,6509,6509,6510,vehicle_vehicle,0.12423154891393283,2.3527508858287383,3.1841588681294906,14.664838642821817,15.0,3.0,3.5,0.8,6.088843086334218,21.919835110803184
