recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,class,egoTrackId,ego_xCenter,ego_yCenter,ego_xVelocity,ego_yVelocity,ego_lonVelocity,ego_latVelocity,ego_heading,ego_speed_mps,ego_speed_kph,rel_x_to_ego,rel_y_to_ego,rel_vx_to_ego,rel_vy_to_ego,rel_speed_to_ego,distance_to_ego,is_ego,event_id,is_primary_actor,event_peak_frame,event_start_frame,event_end_frame,pair_type,risk_score_peak,event_min_ttc,event_min_dcpa,event_min_distance,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,ego_speed_mps_peak,ego_speed_kph_peak
7,465,17896,179,109.9881,-48.1597,150.0644,2.0095,4.6613,-0.0652,0.0575,-0.2263,0.1314,0.0852,0.0173,0.2617,0.001,car,473,80.2325,-71.5187,5.3066,4.0061,6.6423,0.2992,39.6292,6.648972910908872,23.93630247927194,29.7556,23.358999999999995,-5.3718,-3.9486,6.666909118924601,37.829070995201555,0,07_465_473_17971_ego_473,1,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,468,17896,129,115.0986,-50.7292,158.1083,1.7869,3.8924,-0.6121,0.2752,0.9656,-0.4232,0.6706,0.0271,-1.0538,-0.0327,car,473,80.2325,-71.5187,5.3066,4.0061,6.6423,0.2992,39.6292,6.648972910908872,23.93630247927194,34.8661,20.789499999999997,-5.9187,-3.7309,6.996472289661412,40.59369704104321,0,07_465_473_17971_ego_473,0,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,471,17896,85,93.8131,-61.9608,48.3853,2.0069,4.5827,4.8312,5.8981,-1.6813,1.5894,7.6181,-0.3051,0.0717,-2.3125,car,473,80.2325,-71.5187,5.3066,4.0061,6.6423,0.2992,39.6292,6.648972910908872,23.93630247927194,13.580600000000004,9.557899999999997,-0.4754000000000005,1.8920000000000003,1.9508124358840861,16.606810312940894,0,07_465_473_17971_ego_473,0,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,473,17896,30,80.2325,-71.5187,39.6292,2.1347,4.4391,5.3066,4.0061,1.0672,-0.0475,6.6423,0.2992,0.7917,0.7173,car,473,80.2325,-71.5187,5.3066,4.0061,6.6423,0.2992,39.6292,6.648972910908872,23.93630247927194,0.0,0.0,0.0,0.0,0.0,0.0,1,07_465_473_17971_ego_473,1,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,465,17897,180,109.9864,-48.1578,150.0764,2.0095,4.6613,-0.0764,0.0624,-0.2498,0.1415,0.0973,0.016,0.2871,-0.0019,car,473,80.4447,-71.3589,5.3511,4.0036,6.6768,0.2897,39.2871,6.683044528506449,24.058960302623216,29.541700000000006,23.201100000000004,-5.427499999999999,-3.9412,6.707519190430989,37.56332094077946,0,07_465_473_17971_ego_473,1,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,468,17897,130,115.0752,-50.7187,158.1171,1.7869,3.8924,-0.5743,0.2588,0.9354,-0.4125,0.6294,0.0261,-1.0217,-0.0342,car,473,80.4447,-71.3589,5.3511,4.0036,6.6768,0.2897,39.2871,6.683044528506449,24.058960302623216,34.6305,20.640200000000007,-5.9254,-3.7447999999999997,7.0095572042747465,40.314877976871024,0,07_465_473_17971_ego_473,0,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,471,17897,86,94.0042,-61.7232,49.076,2.0069,4.5827,4.7641,5.9628,-1.712,1.5774,7.6261,-0.3064,0.0704,-2.3268,car,473,80.4447,-71.3589,5.3511,4.0036,6.6768,0.2897,39.2871,6.683044528506449,24.058960302623216,13.5595,9.635700000000007,-0.5869999999999997,1.9592,2.045246596379028,16.634504944241655,0,07_465_473_17971_ego_473,0,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,473,17897,31,80.4447,-71.3589,39.2871,2.1347,4.4391,5.3511,4.0036,1.0495,-0.0093,6.6768,0.2897,0.8064,0.6717,car,473,80.4447,-71.3589,5.3511,4.0036,6.6768,0.2897,39.2871,6.683044528506449,24.058960302623216,0.0,0.0,0.0,0.0,0.0,0.0,1,07_465_473_17971_ego_473,1,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,465,17898,181,109.984,-48.1558,150.0746,2.0095,4.6613,-0.0888,0.068,-0.2709,0.1518,0.1109,0.0147,0.3105,-0.0035,car,473,80.6587,-71.1993,5.3953,4.0027,6.7121,0.2807,38.9658,6.717951278477687,24.184624602519676,29.3253,23.043499999999995,-5.4841,-3.9347,6.749608647914337,37.29579215327112,0,07_465_473_17971_ego_473,1,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
7,468,17898,131,115.0529,-50.7089,158.1205,1.7869,3.8924,-0.5378,0.2428,0.9059,-0.4023,0.5895,0.025,-0.9906,-0.0357,car,473,80.6587,-71.1993,5.3953,4.0027,6.7121,0.2807,38.9658,6.717951278477687,24.184624602519676,34.3942,20.490399999999994,-5.9331,-3.7599,7.024138639007632,40.035203081787905,0,07_465_473_17971_ego_473,0,17971,17971,17981,vehicle_vehicle,0.33681629379650563,1.478062348720957,1.9130097762023635,11.647854547941439,15.0,3.0,3.5,0.8,8.185293290408108,29.46705584546919
